isbn,author_id
0-391-70030-8,4119
0-449-20670-X,6508
0-482-76386-8,3172
0-699-65600-1,3521
1-61092-141-0,9059
1-4296-5538-0,2906
1-257-82697-2,8471
1-76075-510-9,6600
1-150-56446-6,8056
0-236-63713-4,8018
1-316-20426-X,6135
1-962440-76-1,3357
1-370-49976-0,2084
0-401-49455-1,9141
1-55902-865-3,6712
1-4333-1671-4,1265
0-02-839485-2,4205
1-4710-2807-0,9400
1-74019-463-2,3829
0-9909593-7-6,3893
0-8407-8544-5,9358
1-72845-826-9,2495
1-5202-4836-9,4316
0-9767663-2-9,1094
1-55282-426-8,3720
0-682-05008-3,6220
0-403-14333-0,9916
0-909517-83-5,4175
0-02-025924-7,1461
1-5266-0351-9,2275
0-16-582406-9,6356
0-370-06358-9,1686
0-672-77202-7,9353
1-901292-39-8,6536
1-4993-2448-0,3234
0-89816-779-5,3495
1-345-49401-7,9834
1-219-62026-2,3695
0-7874-6540-2,4940
0-328-22532-0,952
0-247-78242-4,7260
1-83848-997-5,2258
1-4112-3288-7,3479
1-271-39273-9,4846
1-371-02590-8,6320
0-683-79207-5,6622
1-162-06053-0,7874
1-952860-97-0,2345
0-249-15438-2,6368
0-17-860154-3,2067
1-66081-228-3,8131
1-4082-3239-1,5897
0-8300-4068-4,6619
0-649-54285-1,2065
1-56382-146-X,2573
0-499-17817-3,2456
1-946341-49-5,2634
0-9805743-5-8,2714
1-4643-7084-2,6594
1-03-554664-7,3599
0-16-751755-4,7596
1-82312-138-1,1092
1-179-82835-6,4056
0-88825-874-7,8230
0-7554-9364-8,1336
1-72323-609-8,9265
0-511-42024-2,5436
0-572-47676-0,6690
0-569-33938-3,2234
0-603-58308-3,9532
1-349-76901-0,9099
1-5187-3332-8,5488
1-4926-5699-2,5517
0-214-67867-9,8785
0-7332-9648-3,1246
0-7669-8485-0,1324
1-64384-835-6,9116
0-318-60011-0,1434
0-258-73859-6,3045
0-230-66602-7,1403
1-56634-048-9,7314
1-76749-902-7,3390
1-397-54569-0,3230
1-63613-735-0,4469
0-531-06453-0,7484
1-337-69376-6,5414
0-11-652067-1,1007
1-64965-353-0,5862
1-222-70103-0,1490
0-462-66802-9,6012
1-178-30728-X,1652
1-55503-442-X,9749
0-694-39318-5,9536
1-4886-4124-2,7165
1-71697-374-0,3600
1-62099-238-8,156
1-82919-707-X,1241
1-5148-6624-2,9720
0-7727-9543-6,8650
0-01-161882-5,7007
0-8467-8469-6,3988
0-282-08687-0,9265
0-456-99576-5,2716
0-928665-49-6,7530
0-305-54043-2,5399
0-05-697466-3,4896
1-5095-0691-8,9583
0-940898-40-3,5877
1-80580-542-8,3746
1-4382-3511-9,3163
0-656-74152-X,8750
0-9960685-7-0,27
0-11-612830-5,7789
0-658-46465-5,8072
1-7376010-6-0,4981
0-371-06880-0,9927
1-4275-4790-4,6116
1-234-04718-7,1570
1-57236-794-6,6275
0-7150-3189-9,7511
0-581-09989-3,1967
0-15-599037-3,4414
0-607-56087-8,2176
0-17-916470-8,7064
1-70008-837-8,1381
0-424-36182-5,6935
1-271-78952-3,8537
0-303-87254-3,847
0-669-98866-9,9400
1-210-78082-8,1763
0-9703799-9-4,4697
0-608-75396-3,3299
0-11-234737-1,6314
0-02-731980-6,15
0-516-27689-1,4351
0-683-14937-7,2914
0-214-95449-8,2347
1-9995284-4-1,9824
1-82797-169-X,905
0-7262-7150-0,5467
0-7355-7767-6,6003
0-8257-6574-9,8378
0-8033-4486-4,5401
0-9940077-6-0,9631
1-03-141852-0,9393
1-09-039342-3,9097
1-310-41913-2,9508
1-74548-429-9,6171
0-396-09550-X,3165
0-02-050332-6,8302
0-7816-3262-5,7570
0-393-89923-3,1378
1-08-481647-4,421
0-8398-6835-9,1689
1-216-46853-2,2585
0-7312-5055-9,2698
1-01-486193-4,7225
0-574-63284-0,344
0-291-87073-2,2501
1-157-51087-6,264
0-548-38303-0,5762
0-640-88489-X,8820
0-9740058-0-0,8547
1-901809-82-X,3434
0-348-96360-2,810
1-388-64523-8,9444
1-4687-3750-3,3632
1-230-87460-7,360
1-5462-5149-9,9261
0-12-868744-4,2644
0-07-680143-8,5667
0-920339-95-6,9515
1-57837-310-7,8386
1-78094-760-7,6112
0-7239-9677-6,2550
1-5071-5598-0,7485
0-04-512136-2,8391
1-883328-81-0,5771
1-163-01757-4,2225
1-962991-09-1,6218
0-7400-8822-X,9609
1-289-54776-9,1405
1-316-06121-3,201
1-4298-9236-6,7524
1-395-00775-6,3000
1-117-12036-8,2908
0-06-992514-3,9936
0-251-59385-1,1626
0-622-08302-3,3074
1-153-42892-X,5511
0-683-54306-7,8215
1-83897-090-8,6911
1-4185-1233-8,1149
0-235-79903-3,8705
0-87660-382-7,2241
0-683-03638-6,6150
0-640-45683-9,6264
0-16-392396-5,4471
1-62211-350-0,4893
0-9623512-4-5,6188
1-72851-267-0,4412
0-13-211606-5,5307
0-10-137041-5,7025
0-8120-3181-4,1086
0-374-92819-3,234
0-7105-2597-4,1493
1-332-48402-6,2158
1-280-18967-3,1777
0-356-36958-7,7174
1-75027-292-X,1857
0-656-64063-4,5708
0-9744123-2-5,9486
1-60130-687-3,1897
0-916370-73-9,2462
0-560-93576-5,9953
1-64443-242-0,4877
0-03-228472-1,8413
1-998774-44-9,9071
1-4739-7813-0,7725
1-05-237297-X,9781
1-177-56630-3,7616
0-89971-739-X,9512
0-7453-4494-1,3544
0-697-47739-8,8672
1-57021-970-2,9156
0-381-10427-3,1570
0-306-00780-0,2701
0-447-68068-4,106
1-4419-0543-X,9009
1-102-48384-2,7882
0-8073-6640-4,5942
1-71440-217-7,8865
0-8122-8284-1,4433
1-75729-004-4,1180
1-103-43113-7,7924
0-943074-78-9,7325
0-87076-066-1,1232
1-77771-817-1,3537
1-164-22698-3,8925
0-7739-2167-2,9988
0-10-127502-1,7645
0-8438-0942-6,7060
0-8351-9291-1,71
1-78397-396-X,5337
0-233-15092-7,7444
0-223-23443-5,6179
1-03-946895-0,4717
1-258-17796-X,5761
0-15-256894-8,2426
1-62724-930-3,1138
1-4944-8972-4,486
1-85453-681-8,5713
1-60437-716-X,2402
0-256-45020-X,5627
1-180-69752-9,216
0-00-603253-2,7653
0-03-386163-3,5940
0-907987-21-4,2238
1-195-05015-1,3186
0-354-32864-6,3850
0-929293-58-4,7851
1-922178-16-0,3244
1-9841-1583-9,4902
0-371-51491-6,726
1-77260-770-3,3784
0-7759-8258-X,9216
1-247-49956-1,1589
0-11-084932-9,8236
1-4231-3000-6,8235
0-426-94496-8,6568
0-610-94749-4,2484
1-231-92838-7,7200
1-101-02237-X,9051
0-14-004526-0,7184
1-250-08712-0,2109
0-501-11106-9,602
1-953377-38-6,7259
0-492-42095-5,315
0-207-16132-1,925
1-76716-826-8,5453
0-282-05377-8,7908
0-8081-7747-8,4807
1-05-492421-X,6073
0-15-855856-1,7461
1-63008-923-0,9501
1-239-26087-3,1579
0-7721-9877-2,8529
1-06-717513-X,3504
0-480-72150-5,9371
0-7205-9156-2,7348
0-7905-3593-9,1563
1-385-14088-7,9191
1-951055-13-6,1541
1-4008-4986-1,9307
1-941034-40-3,2465
0-393-11672-7,7927
1-86736-875-7,7080
0-500-13450-2,7529
0-7002-9160-1,7334
0-247-92763-5,9052
0-12-951489-6,8163
1-916126-90-1,9864
1-78844-174-5,6630
1-208-74866-1,2496
0-643-18153-9,9886
1-04-151876-5,1894
0-436-39960-1,251
0-15-985552-7,5396
0-337-77663-6,7994
0-01-664014-4,7679
1-949532-48-8,1849
0-921629-45-1,8789
1-01-690666-8,9204
1-5020-5980-0,5331
0-445-18800-6,2049
0-909782-83-0,631
1-58782-036-6,9856
0-259-22678-5,1432
0-9604190-0-4,1066
1-78223-761-5,7667
1-951989-20-1,9744
0-2289-6205-6,2814
0-85078-215-5,1360
0-9827680-3-6,5243
1-193-92865-6,4378
0-695-40044-4,4102
0-8042-2363-7,253
1-58136-604-3,1572
1-79025-081-1,582
0-387-37857-X,6239
0-89442-896-9,5481
1-7350434-1-9,1525
0-357-63373-3,4033
1-4272-3151-6,6018
1-5138-0528-2,5580
0-310-23809-9,3738
0-597-34997-5,5079
1-4521-1600-8,4219
0-341-87903-7,1692
0-413-57620-5,3928
1-197-56145-5,2906
0-906449-32-4,9003
1-269-03994-6,5754
1-997766-50-7,5372
1-55262-425-0,53
0-387-32121-7,6120
1-154-52178-8,5878
1-208-83050-3,722
0-436-56943-4,1895
0-86635-234-1,4542
0-7223-2208-9,65
1-273-77978-9,1971
0-605-92159-8,8794
0-9983677-9-6,2122
0-935127-61-5,1403
1-271-74206-3,7465
1-08-611553-8,1202
1-903657-51-2,2098
1-4887-0713-8,2920
0-7775-8203-1,6858
0-15-261987-9,2554
0-217-07096-5,2098
1-76330-690-9,628
0-621-99531-2,6881
1-84868-343-X,3564
1-241-75652-X,8488
1-100-58725-X,5892
1-66872-499-5,8237
1-82337-945-1,7004
0-9504021-4-1,7670
0-641-63749-7,9782
0-00-654000-7,2457
0-209-36579-X,7360
0-379-09001-5,8650
1-934953-28-8,1130
1-67930-815-7,6373
1-245-43843-3,6705
1-04-275607-4,871
1-67798-000-1,2852
1-5277-3365-3,2675
1-124-22924-8,2705
1-371-02995-4,7129
0-918115-72-8,4168
0-03-275558-9,8850
1-5247-9953-X,5021
0-415-35555-9,5632
0-8334-0259-5,4511
1-9810-6219-X,5786
1-5353-2900-9,7341
1-286-00440-3,7841
0-7116-9113-4,4692
0-7952-2566-0,7548
0-255-40008-X,1204
1-356-01591-3,9151
1-81220-373-X,6705
0-661-40242-8,9380
1-64246-320-5,9080
1-5214-1936-1,4412
1-928786-72-3,4619
1-224-25975-0,4625
0-566-87382-6,3238
0-88030-683-1,3160
0-7671-2058-2,6457
1-67926-550-4,1911
1-5328-7626-2,5721
0-242-19679-9,4675
0-8288-4460-7,3805
0-09-545207-9,1545
0-357-35145-2,553
1-05-935871-9,2421
1-353-90119-X,3337
1-174-81442-X,1638
1-316-79428-8,4117
1-74511-816-0,6110
1-59046-185-1,3918
0-290-18282-4,2587
0-242-57452-1,6707
1-327-85412-0,8005
1-55001-444-7,7212
1-285-42937-0,9594
1-71319-144-X,3790
0-10-853645-9,6283
0-01-342155-7,6077
0-7918-4496-X,3922
1-158-23266-7,2413
1-5053-7467-7,6309
0-324-05618-4,3661
1-361-70751-8,8382
0-480-27641-2,8076
0-7389-6366-6,7040
1-160-86862-X,4921
1-143-38347-8,1849
1-178-51887-6,9080
1-294-47976-8,2711
0-19-016411-5,8388
0-86850-126-3,695
0-436-76267-6,2927
1-240-74764-0,3964
0-420-65438-0,8946
1-4865-4052-X,7318
1-68828-598-9,9787
1-71795-267-4,2547
0-453-29333-6,1491
1-875253-53-X,672
0-690-02689-7,6355
0-542-25036-5,5343
0-10-961126-8,9391
1-00-122328-4,3127
0-672-44305-8,902
1-76296-250-0,8647
1-393-79843-8,3965
1-74656-546-2,7948
0-906096-56-1,2514
0-6487494-2-8,5290
1-59066-422-1,5219
1-58186-876-6,54
0-7224-7414-8,8648
1-64732-261-8,5092
1-07-561498-8,2062
1-997532-08-5,1320
0-7717-5542-2,7782
0-307-89509-2,8661
1-71861-137-4,7708
1-57890-726-8,4452
0-327-47164-6,4362
1-62506-100-5,5555
0-12-755122-0,5257
0-415-43043-7,4262
0-907389-92-9,8553
1-85671-376-8,9670
0-571-14172-2,1086
1-78305-653-3,3863
0-16-897980-2,9214
0-7787-3870-1,6688
0-7275-7145-1,1215
0-87853-585-3,2632
0-937451-37-1,5029
0-295-80767-9,7958
1-882253-10-8,5655
1-84573-666-4,1629
1-137-37435-7,910
1-953690-66-1,1681
1-70076-014-9,6441
0-240-81767-2,1479
0-8174-4817-9,3908
1-192-61521-2,1583
0-10-094420-5,8124
0-7936-5534-X,14
1-911096-12-5,5330
0-7230-1874-X,5736
1-69618-822-9,740
1-5020-9660-9,7614
0-7726-4720-8,6008
0-900015-21-7,6057
0-652-55914-X,5809
1-06-319338-9,8566
1-4160-1294-X,5869
0-454-46352-9,8151
1-4897-1345-X,8211
0-7108-8192-4,4618
1-4572-8209-7,6027
1-877719-65-X,6418
1-04-113654-4,1499
1-76584-883-0,1535
0-7625-0927-9,6143
1-223-73030-1,5415
1-66688-134-1,7565
1-955514-96-8,4999
0-17-732349-3,1575
0-372-46188-3,6397
0-523-98115-5,8418
1-286-69161-3,5051
0-935912-19-3,9806
1-68127-805-7,6475
1-161-15155-9,7001
0-541-36451-0,4038
1-4446-4289-8,4295
0-7778-4274-2,4492
0-931504-16-3,9913
1-74599-336-3,2325
1-64757-397-1,9703
0-449-23987-X,9663
0-17-016738-0,8625
0-287-97123-6,6236
1-83763-699-0,7788
1-67776-173-3,6538
1-59199-665-1,1638
0-7897-3969-0,5172
0-598-40278-0,4455
1-78113-041-8,7070
0-7860-9428-1,6150
0-8498-8368-7,7235
0-355-02603-1,1398
1-125-44665-X,3412
1-83008-693-6,7729
1-58848-894-2,171
1-7339985-1-9,3904
0-89892-319-0,9710
0-214-17291-0,57
1-287-56004-0,288
0-320-25097-0,9492
0-547-21834-6,5172
1-5455-4409-3,2099
0-09-099239-3,6487
0-602-15174-0,991
1-127-00438-7,4418
1-55183-748-X,7863
1-303-21541-1,6114
0-524-51698-7,9176
0-274-25142-6,3423
1-4382-3511-9,1353
1-74111-411-X,1621
1-84658-651-8,3521
0-624-85163-X,6962
0-7267-5904-X,3470
1-00-980272-0,9862
0-580-67240-9,9948
0-7332-1146-1,3628
1-71271-578-X,7826
1-77785-112-2,589
1-162-28832-9,640
1-71442-645-9,5765
0-671-75868-3,4946
1-270-06827-X,4303
1-988841-25-9,4086
1-130-12117-8,4557
1-9780-4964-1,6367
1-884575-91-9,635
0-593-59134-8,3490
1-876567-49-X,5670
0-344-03478-X,5673
0-241-33309-1,670
1-926168-29-1,9234
0-251-84918-X,6767
1-00-694995-X,6159
0-9909565-2-0,1122
0-05-905710-6,6298
1-369-98667-X,6908
1-915071-47-X,6800
1-382-24702-8,4013
1-925584-57-7,9902
1-204-07987-0,4234
1-939835-96-8,6984
1-5471-0810-X,8263
1-184-04369-8,8561
0-86833-193-7,5166
1-84157-397-3,2512
0-18-000016-0,151
0-450-52947-9,4011
0-630-88250-9,4022
0-201-17265-8,5261
1-933701-12-9,6575
1-09-547983-0,796
0-632-36622-2,5162
1-219-62026-2,7609
1-82921-989-8,958
1-4870-0473-7,1031
0-517-16795-6,6506
1-933504-32-3,4078
0-8337-9674-7,6622
0-323-34160-8,4717
1-04-141039-5,1997
1-79100-685-X,4211
1-330-44271-7,583
1-55937-485-3,7372
0-9570899-6-1,4276
0-15-921253-7,6394
0-12-201516-9,7635
0-7321-7042-7,8602
1-09-034566-6,3533
0-586-96905-5,6154
0-391-46560-0,4362
1-4375-0270-9,9441
1-4840-4142-9,2935
0-8466-4262-X,7565
1-310-73280-9,1669
0-237-14910-9,55
1-930188-31-5,5118
1-177-74037-0,6380
1-240-36662-0,4272
1-61464-064-5,294
1-5169-0676-4,4534
1-5229-5253-5,2752
0-628-18111-6,8187
0-9612440-3-8,8813
1-69447-944-7,2390
0-8465-6205-7,9419
0-8199-4007-0,604
1-79537-058-0,4448
0-607-46650-2,3887
1-84868-343-X,6994
1-9789-3621-4,7066
1-5133-8551-8,9042
1-4959-3092-0,2630
1-63116-093-1,6376
1-255-13614-6,9946
0-19-536593-3,9002
1-105-82352-0,7558
0-632-96711-0,4602
1-336-54617-4,6194
0-321-57323-4,3619
0-669-77067-1,5866
1-175-54942-8,4951
1-66493-295-X,9795
0-297-78066-2,2717
0-420-43652-9,1887
0-271-44133-X,8681
1-958649-86-4,2749
1-81924-122-X,7366
0-8057-0447-7,8054
1-173-55519-6,3481
0-940171-29-5,490
1-126-44388-3,6187
0-8339-1804-4,7568
1-4097-4459-0,2555
0-7894-2629-3,2835
0-9977253-7-0,8975
1-902092-18-X,179
1-348-75433-8,6686
1-111-78481-7,5139
1-4664-0130-3,5210
0-927995-14-X,2806
0-446-09398-X,3612
0-642-22573-7,3028
0-666-18434-8,7053
1-225-70683-1,8836
1-322-23097-8,2825
0-7742-8196-0,119
0-205-98997-7,1711
0-902386-24-7,8169
0-05-280424-0,1959
0-601-96134-X,6644
1-252-83454-3,6618
0-282-75780-5,9448
1-82224-842-6,4139
1-02-611134-X,7220
1-264-69517-9,9067
0-205-30332-3,7889
0-19-920069-6,6342
0-8273-0649-0,1341
0-660-29087-1,6522
1-248-39753-3,9589
1-915837-43-X,8415
0-608-00149-X,7098
0-08-495433-7,3081
1-82808-525-1,9258
0-925571-45-8,4492
1-77035-121-3,4587
0-9712884-5-3,9972
0-651-38758-2,6676
0-02-726526-9,5581
1-138-26283-8,4427
1-246-35290-7,5835
0-9573622-4-2,4711
1-907922-48-2,5452
1-76032-498-1,8661
1-182-14478-0,3116
0-385-22139-8,7087
0-445-44436-3,6845
0-08-486185-1,6141
0-10-067280-9,644
0-535-64946-0,748
1-950810-43-7,2686
0-400-73314-5,4997
1-69431-241-0,7836
0-7158-0036-1,1499
0-7285-7146-3,8482
0-218-06496-9,3553
1-59464-090-4,9556
0-16-313068-X,5566
1-151-24476-7,4407
0-230-23986-2,4914
0-301-48673-5,1865
0-304-45565-2,4358
0-229-20013-3,3369
1-879389-02-9,2136
0-9757314-7-5,6526
1-05-577170-0,1468
1-72956-744-4,5927
0-321-69600-X,2227
0-439-71472-9,6982
1-09-909849-1,9540
1-262-55495-0,1936
1-74653-490-7,4104
1-910905-43-7,6292
0-86043-611-X,4617
1-4090-8152-4,7458
0-289-50328-0,7844
0-00-294638-6,3999
0-379-90506-X,2558
0-392-94686-6,431
1-178-77556-9,3781
1-75511-200-9,2497
1-76757-502-5,9046
0-9784160-5-8,789
0-945461-53-4,6032
1-84736-838-7,8782
0-925034-89-4,6649
1-65329-808-1,9123
0-569-25247-4,6268
1-08-207792-5,5410
0-483-81999-9,2796
0-387-05041-8,2436
0-17-419233-9,9872
0-7685-7975-9,2676
0-432-98131-4,3667
0-8454-9455-4,8501
1-937357-56-2,2156
1-238-39250-4,7974
0-456-98743-6,8954
0-04-401030-3,1879
1-62329-437-1,3690
1-896023-18-5,6325
0-06-817940-5,7925
1-56547-723-5,9198
1-04-909432-8,4717
0-622-97793-8,7829
1-225-87148-4,1071
0-402-35697-7,8401
1-7352909-1-2,9018
1-166-39961-3,6129
1-02-353426-6,1103
0-682-58574-2,2433
0-89255-625-0,99
1-351-75984-1,812
1-55578-642-1,9529
0-545-12002-0,4688
0-522-25307-5,6465
1-70134-823-3,7942
0-12-966606-8,3248
1-946493-00-7,5668
1-216-42421-7,4189
1-990919-11-1,4865
0-17-437668-5,5575
1-5032-0877-X,4563
1-911141-88-0,9569
0-302-49723-4,9042
0-259-31130-8,5175
1-71317-175-9,4129
0-440-24427-7,3309
0-544-85280-X,8924
1-5215-9423-6,1787
1-7327358-8-3,6086
0-7601-7427-X,2400
1-60916-431-8,2306
1-55289-398-7,4732
0-10-915307-3,6717
1-241-50660-4,3148
0-7683-8207-6,7652
1-85652-250-4,1487
1-161-29924-6,2462
1-136-68868-4,3858
0-939314-98-3,2579
1-4005-9071-X,4193
1-58788-333-3,2270
1-76990-430-1,4226
0-264-58102-4,1966
1-70587-515-7,7354
1-74698-191-1,525
0-7223-2208-9,5991
0-552-69294-8,8844
0-04-329468-5,6808
1-199-28027-5,5772
1-260-14315-5,5944
1-292-80190-5,9180
1-81277-410-9,2213
0-89940-898-2,7127
0-10-679552-X,8774
0-03-619889-7,4620
1-990971-86-5,8617
0-9754468-2-7,9137
0-227-05398-2,997
0-379-22708-8,3060
0-7273-2663-5,2762
0-910952-72-8,5696
1-4348-7605-5,8559
0-05-433346-6,1224
0-18-824157-4,6822
0-19-620727-4,544
1-86698-072-6,5185
0-08-372028-6,1341
0-296-15237-4,1113
1-74972-261-5,8164
1-135-34294-6,1939
0-85777-516-2,1844
0-00-798607-6,759
0-935731-90-3,4554
0-13-646363-0,8102
0-344-61327-5,180
0-255-59552-2,34
0-538-94987-2,950
0-514-11202-6,1227
0-360-20299-3,4208
0-628-58457-1,1153
1-4583-9294-5,7693
0-16-031025-3,2444
1-379-17496-1,6049
1-65989-635-5,7928
1-199-09838-8,9972
1-77400-723-1,5118
1-60312-281-8,8527
1-01-220854-0,9722
1-4278-1140-7,1231
1-06-299071-4,5680
1-4119-7767-X,2706
0-218-98839-7,2464
0-9531406-1-X,9000
1-200-93801-1,2245
0-651-37499-5,8224
1-63047-034-1,3075
0-408-56009-6,7682
1-140-47207-0,5610
0-17-444975-5,6559
1-04-590627-1,3837
0-498-88862-2,176
0-933111-21-5,1244
0-7056-4544-4,4850
0-448-82316-0,1448
0-354-05406-6,553
0-360-27185-5,5857
0-11-703594-7,3319
1-353-26276-6,6308
0-05-087855-7,8894
1-57581-943-0,7155
1-67921-408-X,9155
1-195-07938-9,4074
1-65012-924-6,7881
0-362-98674-6,1045
1-168-65558-7,1650
1-120-99197-8,8113
1-265-56398-5,139
0-237-59277-0,5070
1-366-65221-5,5290
1-4929-1889-X,2405
1-03-534081-X,8363
1-4066-6456-1,2935
1-61447-893-7,4195
0-340-60162-0,9040
0-88273-394-X,6318
1-299-08786-8,9386
0-276-94585-9,5666
1-05-681932-4,4997
0-232-18045-8,7934
0-304-37779-1,1758
1-62767-515-9,7149
0-222-26466-7,6399
0-358-72959-9,5870
1-03-843928-0,8867
1-343-77636-8,3494
1-07-733290-4,8217
1-03-415886-4,9253
0-262-96890-8,3425
1-113-67077-0,6484
1-132-62047-3,2887
0-16-254689-0,2234
1-00-058433-X,3638
1-79334-155-9,4790
0-542-17087-6,7169
1-82511-696-2,8138
1-271-57006-8,1697
0-572-90079-1,6734
1-06-074274-8,8064
1-265-23858-8,6527
0-9517522-4-3,6937
0-278-05477-3,212
0-414-35590-3,5904
1-05-714260-3,1828
0-912064-09-9,6570
0-88743-506-8,7636
1-09-592820-1,5851
1-281-21039-0,3939
1-4430-8215-5,2640
1-924398-10-9,7699
0-7270-1620-2,1490
0-262-71093-5,7881
1-09-229798-7,573
0-11-841517-4,4561
0-671-90961-4,9774
1-371-04616-6,6937
0-476-47838-3,7735
0-19-763244-0,780
1-69445-673-0,5757
0-05-936342-8,5519
1-67100-444-2,7604
0-274-42354-5,1941
0-10-539927-2,9358
1-75417-640-2,9331
1-68576-385-5,1014
0-7908-8934-X,5100
1-883836-00-X,641
0-7961-7201-3,7865
1-323-38452-9,2463
1-70121-054-1,6425
1-08-160188-4,1862
0-86114-011-7,249
0-16-403012-3,1528
0-596-31798-0,3139
1-77994-477-2,8404
0-484-72384-7,6408
0-405-51596-0,4704
0-87433-217-6,2688
0-458-82724-X,5229
1-59313-952-7,2737
0-7619-9810-1,4357
0-900157-56-9,6251
0-9884878-8-8,2313
1-62475-036-2,3096
1-258-52928-9,7557
1-918582-66-1,2839
0-87855-741-5,9039
1-5217-9050-7,1380
1-988396-88-3,9161
1-110-02330-8,6305
1-236-16728-7,6023
1-967443-47-5,9662
0-8154-5088-5,3517
0-419-27734-X,4570
1-08-278588-1,1638
1-4927-4194-9,4902
1-68306-745-2,9586
1-82845-316-1,6064
1-331-13032-8,7631
0-545-42583-2,7569
0-317-10830-1,9602
0-564-63441-7,2261
0-392-68847-6,1057
1-64833-851-8,7055
0-14-955811-2,6194
0-16-435609-6,1178
0-19-799211-0,2865
0-289-51389-8,4936
0-7541-3971-9,7861
0-500-02068-X,921
0-7565-9988-1,9992
1-79929-432-3,5403
1-06-997224-X,3088
1-924619-20-2,3314
1-137-03042-9,6023
0-945211-14-7,1441
1-113-14061-5,559
0-670-40610-4,4197
0-86203-483-3,3732
0-475-23554-1,5266
1-67218-343-X,8353
0-9895591-5-7,121
1-05-403792-2,5169
0-9794679-9-3,8042
1-60835-480-6,44
1-5381-5838-8,5615
0-401-75899-0,4703
1-67196-280-X,5974
1-356-35644-3,290
0-7262-1922-3,220
0-7974-1467-3,2004
0-939508-04-4,9115
1-125-59976-6,6863
0-8268-1658-4,9942
1-235-32228-9,8444
0-86797-614-4,5574
1-79674-655-X,1936
1-301-23896-1,1428
1-4565-8469-3,4978
1-80101-080-3,7951
1-63982-328-X,3910
1-238-88389-3,5250
0-17-153063-2,8835
0-218-06496-9,82
0-529-56320-7,4746
1-4403-7100-8,267
1-00-436589-6,3721
0-7569-0933-3,3961
0-598-18935-1,1410
1-304-10269-6,9248
0-560-66590-3,9146
1-961521-67-9,3139
1-57311-521-5,9544
1-4370-8975-5,6875
1-935231-86-3,4627
1-196-36654-3,9665
1-952227-12-7,2219
0-7095-4652-1,6633
1-5055-8487-6,2254
1-58942-772-6,1428
1-01-502168-9,8464
1-66076-381-9,4831
0-571-11746-5,3362
1-82241-632-9,43
1-121-72310-1,5804
0-7789-2177-8,2340
0-89565-706-6,8421
1-311-85345-6,7347
0-327-86322-6,6664
1-359-71013-2,9984
1-948650-79-7,2698
1-03-450986-1,8612
1-72155-444-0,1554
0-7094-9686-9,3252
1-75894-514-1,8717
1-55397-413-1,1127
0-911714-05-7,5580
0-397-15469-0,9662
0-17-630700-1,2571
0-254-26562-6,5842
0-583-87541-6,5375
0-582-61529-1,1005
1-324-98901-7,2680
1-147-83546-2,7834
1-319-88630-2,8715
1-4998-4633-9,6113
1-9778-4736-6,7746
1-03-013228-3,4851
0-932694-74-8,3613
1-4056-2919-3,987
1-896085-60-1,4779
0-385-73484-0,154
0-05-282508-6,1340
1-4852-7604-7,6396
1-4299-2285-0,8905
1-884861-61-X,4775
1-887587-36-5,723
0-275-20488-X,8646
0-07-233516-5,2247
0-02-611037-7,8973
1-75204-758-3,1176
1-4428-0078-X,2423
1-60563-921-4,5717
0-261-30314-7,1752
0-01-766852-2,6942
1-07-626653-3,143
1-294-02794-8,6168
0-378-65441-1,5636
1-01-069687-4,3941
0-8177-9468-9,8699
0-237-57272-9,9093
1-60405-204-X,7255
1-177-25050-0,2243
1-82090-121-1,345
1-75826-433-0,3796
0-683-67339-4,5334
1-79972-949-4,8758
1-223-45784-2,3862
1-102-25002-3,1170
1-84921-545-6,5493
0-8397-9173-9,2678
0-271-81881-6,3891
0-9949539-1-7,7440
1-61459-474-0,4504
1-147-23673-9,5577
0-444-69178-2,9098
0-505-96087-7,1323
1-4413-8202-X,2456
0-412-26248-7,8630
1-71003-596-X,96
0-245-86234-X,4193
0-508-17623-9,7050
1-70369-886-X,9141
1-4687-7027-6,5278
1-58779-265-6,3779
0-311-13752-0,8692
1-9846-3338-4,6801
0-86906-303-0,9666
0-637-49169-6,3328
0-8486-1589-1,1295
1-00-054699-3,7299
1-300-58361-4,6084
0-02-565103-X,345
1-57581-828-0,3213
1-02-161530-7,2855
0-235-96028-4,64
0-89424-634-8,8505
0-7598-7732-7,5924
0-7809-2264-6,7117
1-76716-826-8,7885
0-331-74479-1,4460
0-347-15728-9,555
0-582-66630-9,4169
0-651-13678-4,9754
1-82977-785-8,1782
1-64136-857-8,3022
0-468-70952-5,4439
1-72922-200-5,483
1-81535-096-2,2877
0-8454-7371-9,510
0-558-00690-6,6594
1-58338-197-X,2762
0-7549-4804-8,4046
0-345-50497-6,7661
1-125-51957-6,8876
1-74986-512-2,4081
0-431-90978-4,1306
1-4136-7114-4,9131
0-493-67960-X,3643
1-395-49866-0,1392
0-01-052673-0,9283
1-383-31589-2,8284
0-335-44219-6,3293
0-584-20411-6,7461
0-671-05087-7,4242
1-4856-8870-1,9780
0-200-27629-8,4059
0-7727-9543-6,7612
1-9772-5718-6,9893
0-7024-6794-4,8034
0-484-51264-1,7180
1-64941-847-7,4562
0-7148-7349-7,5750
0-386-15922-X,4624
1-60585-827-7,7420
1-70538-411-0,1367
1-66870-883-3,3150
1-114-85476-X,9040
1-5059-7918-8,9358
0-293-16794-X,3662
1-00-426517-4,1519
0-14-122754-0,3967
